Auction Title ,Auction ID,Department ,Close Date ,Winning Bid ,CC Fee,Fee Percent,Auction Fee Subtotal,Auction Fee Total,Pay Status ,Paid Date ,Asset #,Inventory ID,Decal /Vehicle ID,VTR Number,Receipt Number ,Cap,Expenses,Net Sales,Fund,Business Unit
2000 Kawasaki Wheel Loader,89293,OFM-PUBLIC WORKS,7/8/2015,"$17,300.00 ",$0.00 ,0.23,"$3,979.00 ","$3,000.00 ",Successful,7/14/2015,220985,,08L 5868,,Cashiers Check,"$3,000 ",$0.00 ,"$14,300.00 ",Enterprise,0
2004 Freightliner FL70,89294,OFM-PUBLIC WORKS,7/8/2015,"$1,150.99 ",$0.00 ,0.23,$264.73 ,$264.73 ,Successful,7/9/2015,80003329,,08D 4235,,Cashiers Check,"$3,000 ",$0.00 ,$886.26 ,Enterprise,0
1989 Ford F-700,89295,OFM-FIRE,7/8/2015,"$3,125.01 ",$0.00 ,0.23,$718.75 ,$718.75 ,Successful,7/16/2015,83480,,09A 3228,,Cashiers Check,"$3,000 ",$0.00 ,"$2,406.26 ",Enterprise,0
2007 International Ambulance,89296,OFM-FIRE,7/8/2015,"$3,925.00 ",$0.00 ,0.23,$902.75 ,$902.75 ,Successful,7/13/2015,80004084,,1414 JF,,Cashiers Check,"$3,000 ",$0.00 ,"$3,022.25 ",Enterprise,0
2000 Kawasaki Wheel Loader,89297,OFM-PUBLIC WORKS,7/8/2015,"$13,100.00 ",$0.00 ,0.23,"$3,013.00 ","$3,000.00 ",Successful,7/14/2015,220984,,08L 5867,,Cashiers Check,"$3,000 ",$0.00 ,"$10,100.00 ",Enterprise,0
2000 Artic 60' Articulated Bus,89298,M.T.A,7/8/2015,"$2,576.00 ",$59.25 ,0.23,$592.48 ,$592.48 ,Successful,7/8/2015,,,MTA-151,,3646575512,"$3,000 ",$0.00 ,"$1,983.52 ",Enterprise,0
2000 Artic 60' Articulated Bus,89299,M.T.A,7/8/2015,"$2,225.00 ",$51.18 ,0.23,$511.75 ,$511.75 ,Successful,7/8/2015,,,MTA-152,,3646575808,"$3,000 ",$0.00 ,"$1,713.25 ",Enterprise,0
2000 Artic 60' Articulated Bus,89300,M.T.A,7/8/2015,"$2,225.00 ",$51.18 ,0.23,$511.75 ,$511.75 ,Successful,7/8/2015,,,MTA-159,,3646576398,"$3,000 ",$0.00 ,"$1,713.25 ",Enterprise,0
1 Lot Of 350 Student Desks,89314,SCHOOL BOARD WAREHOUSE,7/8/2015,$11.00 ,$0.25 ,0.23,$2.53 ,$2.53 ,Successful,7/13/2015,,SBS-7437,,,3646853853,"$3,000 ",$0.00 ,$8.47 ,Enterprise,0
1 Lot Of 250 Chairs,89315,SCHOOL BOARD WAREHOUSE,7/8/2015,$107.00 ,$2.46 ,0.23,$24.61 ,$24.61 ,Successful,7/10/2015,,SBS-7438,,,3646736490,"$3,000 ",$0.00 ,$82.39 ,Enterprise,0
1 Lot of 300 Chairs,89316,SCHOOL BOARD WAREHOUSE,7/8/2015,$150.00 ,$3.45 ,0.23,$34.50 ,$34.50 ,Successful,7/13/2015,,SBS-7439,,,3646853866,"$3,000 ",$0.00 ,$115.50 ,Enterprise,0
Southbend Double Oven,89317,SCHOOL BOARD WAREHOUSE,7/9/2015,$139.57 ,$0.00 ,0.23,$32.10 ,$32.10 ,Successful,7/13/2015,IT388142,SBS-7484,,,Money Order,"$3,000 ",$0.00 ,$107.47 ,Enterprise,0
Southbend Fryer,89318,SCHOOL BOARD WAREHOUSE,7/9/2015,$160.00 ,$3.68 ,0.23,$36.80 ,$36.80 ,Successful,7/16/2015,IT382338,SBS-7472,,,3647110020,"$3,000 ",$0.00 ,$123.20 ,Enterprise,0
Southbend Fryer,89319,SCHOOL BOARD WAREHOUSE,7/9/2015,$115.50 ,$2.66 ,0.23,$26.57 ,$26.57 ,Successful,7/23/2015,IT381791,SBS-7471,,,3647513061,"$3,000 ",$0.00 ,$88.94 ,Enterprise,0
Southbend Fryer,89320,SCHOOL BOARD WAREHOUSE,7/9/2015,$156.00 ,$3.59 ,0.23,$35.88 ,$35.88 ,Successful,7/14/2015,IT382549,SBS-7470,,,3646932469,"$3,000 ",$0.00 ,$120.12 ,Enterprise,0
Southbend Fryer,89321,SCHOOL BOARD WAREHOUSE,7/9/2015,$205.00 ,$4.72 ,0.23,$47.15 ,$47.15 ,Successful,7/16/2015,IT388216,SBS-7469,,,3647109874,"$3,000 ",$0.00 ,$157.85 ,Enterprise,0
Piano,89322,SCHOOL BOARD WAREHOUSE,7/9/2015,$13.00 ,$0.30 ,0.23,$2.99 ,$2.99 ,Successful,7/10/2015,,SBS-7435A,,,3646741627,"$3,000 ",$0.00 ,$10.01 ,Enterprise,0
Whitney Piano,89323,SCHOOL BOARD WAREHOUSE,7/9/2015,$47.62 ,$1.10 ,0.23,$10.95 ,$10.95 ,Successful,7/16/2015,,SBS-7435B,,,3647061013,"$3,000 ",$0.00 ,$36.67 ,Enterprise,0
Baldwin Piano,89324,SCHOOL BOARD WAREHOUSE,7/9/2015,$45.62 ,$1.05 ,0.23,$10.49 ,$10.49 ,Successful,7/16/2015,,SBS-7478A,,,3647061016,"$3,000 ",$0.00 ,$35.13 ,Enterprise,0
Baldwin Piano,89325,SCHOOL BOARD WAREHOUSE,7/9/2015,$60.00 ,$0.00 ,0.23,$13.80 ,$13.80 ,Successful,7/9/2015,,SBS-7478B,,,Money Order,"$3,000 ",$0.00 ,$46.20 ,Enterprise,0
Just Rite Flammable Liquid Storage Cabinet,89326,SCHOOL BOARD WAREHOUSE,7/9/2015,$166.56 ,$0.00 ,0.23,$38.31 ,$38.31 ,Successful,7/16/2015,IT257947,SBS-7450,,,Money Order,"$3,000 ",$0.00 ,$128.25 ,Enterprise,0
Southbend Steamer,89347,SCHOOL BOARD WAREHOUSE,7/14/2015,$25.01 ,$0.58 ,0.23,$5.75 ,$5.75 ,Successful,7/20/2015,IT382236,SBS-7483,,,3647280883,"$3,000 ",$0.00 ,$19.26 ,Enterprise,0
Southbend 2-Burner Range,89348,SCHOOL BOARD WAREHOUSE,7/14/2015,$57.00 ,$1.31 ,0.23,$13.11 ,$13.11 ,Successful,7/20/2015,IT388127,SBS-7485,,,3647321469,"$3,000 ",$0.00 ,$43.89 ,Enterprise,0
Hobart 20qt. Mixer,89349,SCHOOL BOARD WAREHOUSE,7/14/2015,$311.88 ,$0.00 ,0.23,$71.73 ,$71.73 ,Successful,7/15/2015,IT388150,SBS-7486,,,Money Order,"$3,000 ",$0.00 ,$240.15 ,Enterprise,0
Secco Portable Sink,89350,SCHOOL BOARD WAREHOUSE,7/14/2015,$42.00 ,$0.97 ,0.23,$9.66 ,$9.66 ,Successful,7/23/2015,,SBS-7383,,,3647507934,"$3,000 ",$0.00 ,$32.34 ,Enterprise,0
Storage Bin,89351,SCHOOL BOARD WAREHOUSE,7/14/2015,$6.00 ,$0.14 ,0.23,$1.38 ,$1.38 ,Successful,7/30/2015,,SBS-7382,,,3648069312,"$3,000 ",$0.00 ,$4.62 ,Enterprise,0
Color Point Portable Dispenser,89352,SCHOOL BOARD WAREHOUSE,7/14/2015,$10.01 ,$0.23 ,0.23,$2.30 ,$2.30 ,Successful,7/30/2015,IT382467,SBS-7373,,,3648069313,"$3,000 ",$0.00 ,$7.71 ,Enterprise,0
Palmer Hamilton Cafeteria Table,89353,SCHOOL BOARD WAREHOUSE,7/14/2015,$27.00 ,$0.62 ,0.23,$6.21 ,$6.21 ,Successful,7/15/2015,,SBS-7473A,,,3646990946,"$3,000 ",$0.00 ,$20.79 ,Enterprise,0
Cafeteria Table,89354,SCHOOL BOARD WAREHOUSE,7/14/2015,$21.00 ,$0.48 ,0.23,$4.83 ,$4.83 ,Successful,7/15/2015,,SBS-7473B,,,3646990953,"$3,000 ",$0.00 ,$16.17 ,Enterprise,0
Paper Cutter,89355,SCHOOL BOARD WAREHOUSE,7/14/2015,$11.50 ,$0.26 ,0.23,$2.65 ,$2.65 ,Successful,7/15/2015,,SBS-7479A,,,3647015481,"$3,000 ",$0.00 ,$8.86 ,Enterprise,0
National Paper Cutter,89356,SCHOOL BOARD WAREHOUSE,7/14/2015,$9.00 ,$0.21 ,0.23,$2.07 ,$2.07 ,Successful,7/14/2015,,SBS-7479B,,,3646943549,"$3,000 ",$0.00 ,$6.93 ,Enterprise,0
Premier Paper Cutter,89357,SCHOOL BOARD WAREHOUSE,7/14/2015,$27.00 ,$0.62 ,0.23,$6.21 ,$6.21 ,Successful,7/21/2015,,SBS-7479C,,,3647370981,"$3,000 ",$0.00 ,$20.79 ,Enterprise,0
Shampoo Bowl Cabinet,89358,SCHOOL BOARD WAREHOUSE,7/14/2015,$1.00 ,$0.00 ,0.23,$0.23 ,$0.23 ,Successful,7/20/2015,,SBS-7466B,,,Money Order,"$3,000 ",$0.00 ,$0.77 ,Enterprise,0
Shampoo Bowl Cabinet,89359,SCHOOL BOARD WAREHOUSE,7/14/2015,$1.00 ,$0.00 ,0.23,$0.23 ,$0.23 ,Successful,7/20/2015,,SBS-7466A,,,Money Order,"$3,000 ",$0.00 ,$0.77 ,Enterprise,0
"Dell 19"" Monitor",89360,JUVENILE COURT,7/14/2015,$17.89 ,$0.41 ,0.23,$4.11 ,$4.11 ,Successful,7/14/2015,,92999,,,3646943554,"$3,000 ",$0.00 ,$13.78 ,General Fund,0
Cisco Systems 2800,89361,ITS,7/14/2015,$11.00 ,$0.25 ,0.23,$2.53 ,$2.53 ,Successful,7/22/2015,,91694,,,3647467096,"$3,000 ",$0.00 ,$8.47 ,General Fund,0
Dell Laptop w/Bag,89362,CLERK & MASTER,7/14/2015,$20.00 ,$0.46 ,0.23,$4.60 ,$4.60 ,Successful,8/12/2015,,81003,,,3649074570,"$3,000 ",$0.00 ,$15.40 ,General Fund,0
Office Supplies,89363,GENERAL SERVICES,7/14/2015,$1.00 ,$0.02 ,0.23,$0.23 ,$0.23 ,Successful,7/30/2015,,93113,,,3648069319,"$3,000 ",$0.00 ,$0.77 ,General Fund,0
South Bend Fryer,89364,SCHOOL BOARD WAREHOUSE,7/15/2015,$155.00 ,$3.56 ,0.23,$35.65 ,$35.65 ,Successful,7/23/2015,,SBS-7500,,,3647513064,"$3,000 ",$0.00 ,$119.35 ,Enterprise,0
South Bend Kettle,89365,SCHOOL BOARD WAREHOUSE,7/15/2015,$258.00 ,$5.93 ,0.23,$59.34 ,$59.34 ,Successful,7/20/2015,,SBS-7491,,,3647321476,"$3,000 ",$0.00 ,$198.66 ,Enterprise,0
Cambro Salad Bar,89366,SCHOOL BOARD WAREHOUSE,7/15/2015,$21.20 ,$0.49 ,0.23,$4.88 ,$4.88 ,Successful,8/10/2015,,SBS-7490,,,3648931564,"$3,000 ",$0.00 ,$16.32 ,Enterprise,0
South Bend Fryer,89367,SCHOOL BOARD WAREHOUSE,7/15/2015,$166.00 ,$3.82 ,0.23,$38.18 ,$38.18 ,Successful,8/26/2015,,SBS-7498,,,3650186938,"$3,000 ",$0.00 ,$127.82 ,Enterprise,0
South Bend Fryer,89368,SCHOOL BOARD WAREHOUSE,7/15/2015,$161.55 ,$3.72 ,0.23,$37.16 ,$37.16 ,Successful,7/23/2015,,SBS-7499,,,3647513241,"$3,000 ",$0.00 ,$124.39 ,Enterprise,0
Datamation Laptop Cart,89369,SCHOOL BOARD WAREHOUSE,7/15/2015,$18.50 ,$0.43 ,0.23,$4.26 ,$4.26 ,Successful,7/30/2015,,SBS-7503A,,,3648069323,"$3,000 ",$0.00 ,$14.25 ,Enterprise,0
Datamation Laptop Cart,89370,SCHOOL BOARD WAREHOUSE,7/15/2015,$16.56 ,$0.38 ,0.23,$3.81 ,$3.81 ,Successful,7/23/2015,,SBS-7503B,,,3647519231,"$3,000 ",$0.00 ,$12.75 ,Enterprise,0
Datamation Laptop Cart,89371,SCHOOL BOARD WAREHOUSE,7/15/2015,$16.50 ,$0.38 ,0.23,$3.80 ,$3.80 ,Successful,7/23/2015,,SBS-7503C,,,3647519233,"$3,000 ",$0.00 ,$12.71 ,Enterprise,0
Datamation Laptop Cart,89372,SCHOOL BOARD WAREHOUSE,7/15/2015,$17.50 ,$0.40 ,0.23,$4.03 ,$4.03 ,Successful,7/22/2015,,SBS-7503D,,,3647449567,"$3,000 ",$0.00 ,$13.48 ,Enterprise,0
Datamation Laptop Cart,89373,SCHOOL BOARD WAREHOUSE,7/15/2015,$17.20 ,$0.40 ,0.23,$3.96 ,$3.96 ,Successful,7/23/2015,,SBS-7503E,,,3647519236,"$3,000 ",$0.00 ,$13.24 ,Enterprise,0
Datamation Laptop Cart,89374,SCHOOL BOARD WAREHOUSE,7/15/2015,$18.50 ,$0.43 ,0.23,$4.26 ,$4.26 ,Successful,7/27/2015,,SBS-7503F,,,3647801877,"$3,000 ",$0.00 ,$14.25 ,Enterprise,0
Datamation Laptop Cart,89375,SCHOOL BOARD WAREHOUSE,7/15/2015,$18.50 ,$0.43 ,0.23,$4.26 ,$4.26 ,Successful,7/27/2015,,SBS-7503G,,,3647801883,"$3,000 ",$0.00 ,$14.25 ,Enterprise,0
Shampoo Bowl Cabinet,89376,SCHOOL BOARD WAREHOUSE,7/15/2015,$4.00 ,$0.09 ,0.23,$0.92 ,$0.92 ,Successful,7/15/2015,,SBS-7466C,,,3647017317,"$3,000 ",$0.00 ,$3.08 ,Enterprise,0
Cart with Keyboards,89377,SCHOOL BOARD WAREHOUSE,7/15/2015,$110.00 ,$2.53 ,0.23,$25.30 ,$25.30 ,Successful,8/3/2015,,SBS-7441,,,3648349931,"$3,000 ",$0.00 ,$84.70 ,Enterprise,0
Toastmaster Fryer,89378,SCHOOL BOARD WAREHOUSE,7/15/2015,$34.50 ,$0.79 ,0.23,$7.94 ,$7.94 ,Successful,7/22/2015,,SBS-7431,,,3647447024,"$3,000 ",$0.00 ,$26.56 ,Enterprise,0
Toast Master Fryer,89379,SCHOOL BOARD WAREHOUSE,7/15/2015,$78.00 ,$1.79 ,0.23,$17.94 ,$17.94 ,Successful,7/30/2015,,SBS-7429,,,3648061798,"$3,000 ",$0.00 ,$60.06 ,Enterprise,0
Toast Master Fryer,89380,SCHOOL BOARD WAREHOUSE,7/15/2015,$32.00 ,$0.74 ,0.23,$7.36 ,$7.36 ,Successful,7/20/2015,,SBS-7430,,,3647293630,"$3,000 ",$0.00 ,$24.64 ,Enterprise,0
Styling Chairs and Mats,89381,SCHOOL BOARD WAREHOUSE,7/15/2015,$995.00 ,$0.00 ,0.23,$228.85 ,$228.85 ,Successful,7/21/2015,,"SBS-7452, SBS-7459",,,Money Order,"$3,000 ",$0.00 ,$766.15 ,Enterprise,0
Nail Table,89382,SCHOOL BOARD WAREHOUSE,7/15/2015,$30.00 ,$0.69 ,0.23,$6.90 ,$6.90 ,Successful,7/15/2015,,SBS-7464A,,,3647017324,"$3,000 ",$0.00 ,$23.10 ,Enterprise,0
Nail table with stool,89383,SCHOOL BOARD WAREHOUSE,7/15/2015,$37.00 ,$0.85 ,0.23,$8.51 ,$8.51 ,Successful,7/21/2015,,"SBS-7464B , SBS-7467A",,,3647371969,"$3,000 ",$0.00 ,$28.49 ,Enterprise,0
Nail Table and Stool,89385,SCHOOL BOARD WAREHOUSE,7/15/2015,$41.00 ,$0.94 ,0.23,$9.43 ,$9.43 ,Successful,7/15/2015,,"SBS-7463A, SBS-7487A",,,3647017328,"$3,000 ",$0.00 ,$31.57 ,Enterprise,0
Nail Table and Stool,89387,SCHOOL BOARD WAREHOUSE,7/15/2015,$75.00 ,$1.72 ,0.23,$17.25 ,$17.25 ,Successful,7/15/2015,,"SBS-7463C, SBS-7487C",,,3647017330,"$3,000 ",$0.00 ,$57.75 ,Enterprise,0
Dryer Chair,89389,SCHOOL BOARD WAREHOUSE,7/15/2015,$213.00 ,$4.90 ,0.23,$48.99 ,$48.99 ,Successful,7/15/2015,,SBS-7465A,,,3647017333,"$3,000 ",$0.00 ,$164.01 ,Enterprise,0
Dryer Chair,89390,SCHOOL BOARD WAREHOUSE,7/15/2015,$205.00 ,$4.72 ,0.23,$47.15 ,$47.15 ,Successful,7/15/2015,,SBS-7465B,,,3647017340,"$3,000 ",$0.00 ,$157.85 ,Enterprise,0
Dryer Chair,89391,SCHOOL BOARD WAREHOUSE,7/15/2015,$103.00 ,$2.37 ,0.23,$23.69 ,$23.69 ,Successful,7/15/2015,,SBS-7465C,,,3647017346,"$3,000 ",$0.00 ,$79.31 ,Enterprise,0
2008 Chevrolet Impala,89401,OFM-PARKS,7/15/2015,"$1,100.00 ",$0.00 ,0.23,$253.00 ,$253.00 ,Successful,7/23/2015,80008385,,1707 JH,,Money Order,"$3,000 ",$0.00 ,$847.00 ,Enterprise,0
Telephones,89402,ITS,7/16/2015,$406.00 ,$9.34 ,0.23,$93.38 ,$93.38 ,Successful,7/20/2015,,94765,,,3647307142,"$3,000 ",$0.00 ,$312.62 ,General Fund,0
Telephones,89403,ITS,7/16/2015,$488.00 ,$11.22 ,0.23,$112.24 ,$112.24 ,Successful,7/20/2015,,94416,,,3647307147,"$3,000 ",$0.00 ,$375.76 ,General Fund,0
8 Chairs,89405,JUVENILE COURT,7/16/2015,$32.00 ,$0.74 ,0.23,$7.36 ,$7.36 ,Successful,7/21/2015,,"94316, 94317, 94318, 94319, 94320, 94321 ,94322, 94323",,,3647394212,"$3,000 ",$0.00 ,$24.64 ,General Fund,0
9 Chairs,89406,JUVENILE COURT,7/16/2015,$47.00 ,$0.00 ,0.23,$10.81 ,$10.81 ,Successful,7/23/2015,,"94307, 94308, 94309, 94310, 94311 ,94312, 94313, 94314, 94315",,,Cashiers Check,"$3,000 ",$0.00 ,$36.19 ,General Fund,0
7 Chairs,89407,JUVENILE COURT,7/16/2015,$40.00 ,$0.00 ,0.23,$9.20 ,$9.20 ,Successful,7/21/2015,,"94300, 94301, 94302, 94303, 94304, 94305, 94306",,,Money Order,"$3,000 ",$0.00 ,$30.80 ,General Fund,0
8 Chairs,89408,JUVENILE COURT,7/16/2015,$47.00 ,$0.00 ,0.23,$10.81 ,$10.81 ,Successful,7/23/2015,,"94292, 94293, 94294, 94295, 94296 ,94297, 94298, 94299",,,Cashiers Check,"$3,000 ",$0.00 ,$36.19 ,General Fund,0
Office Chair,89409,RADIO COMMUNICATIONS,7/16/2015,$28.00 ,$0.64 ,0.23,$6.44 ,$6.44 ,Successful,7/20/2015,,RC-94588,,,3647311240,"$3,000 ",$0.00 ,$21.56 ,Enterprise,0
3 Chairs,89410,RADIO COMMUNICATIONS,7/16/2015,$2.00 ,$0.05 ,0.23,$0.46 ,$0.46 ,Successful,7/21/2015,,"RC-94585, RC-94586, RC-94587",,,3647371973,"$3,000 ",$0.00 ,$1.54 ,Enterprise,0
Office Chair,89411,PARKS,7/16/2015,$2.00 ,$0.00 ,0.23,$0.46 ,$0.46 ,Successful,7/20/2015,,94432,,,Money Order,"$3,000 ",$0.00 ,$1.54 ,General Fund,0
Recliner,89413,WATER SERVICES,7/16/2015,$10.01 ,$0.23 ,0.23,$2.30 ,$2.30 ,Successful,7/16/2015,,WS-92291,,,3647077961,"$3,000 ",$0.00 ,$7.71 ,Enterprise,0
Office Chair,89414,HEALTH,7/16/2015,$7.00 ,$0.16 ,0.23,$1.61 ,$1.61 ,Successful,7/20/2015,,94732,,,3647281484,"$3,000 ",$0.00 ,$5.39 ,General Fund,0
Ricoh Aficio Copier,89415,HEALTH,7/16/2015,$43.55 ,$1.00 ,0.23,$10.02 ,$10.02 ,Successful,7/20/2015,,94217,,,3647296041,"$3,000 ",$0.00 ,$33.53 ,General Fund,0
Snapper Lawn Mower,89416,HEALTH,7/16/2015,$42.00 ,$0.97 ,0.23,$9.66 ,$9.66 ,Successful,8/5/2015,,94734,,,3648589008,"$3,000 ",$0.00 ,$32.34 ,General Fund,0
Rolling Chair,89420,PUBLIC LIBRARY,7/16/2015,$3.00 ,$0.07 ,0.23,$0.69 ,$0.69 ,Successful,7/23/2015,,91072,,,3647524286,"$3,000 ",$0.00 ,$2.31 ,General Fund,0
Rolling Chair,89421,ECD COMMUNICATIONS,7/16/2015,$4.00 ,$0.09 ,0.23,$0.92 ,$0.92 ,Successful,7/27/2015,,ECD-93720,,,3647801895,"$3,000 ",$0.00 ,$3.08 ,Enterprise,0
10 VHS Tapes,89470,HEALTH,7/20/2015,$11.01 ,$0.25 ,0.23,$2.53 ,$2.53 ,Successful,7/20/2015,,92835,,,3647305175,"$3,000 ",$0.00 ,$8.48 ,General Fund,0
6 Chairs,89472,GENERAL SERVICES,7/20/2015,$9.00 ,$0.21 ,0.23,$2.07 ,$2.07 ,Successful,7/27/2015,,"92571, 92572, 92563, 92562, 92557, 92561",,,3647801907,"$3,000 ",$0.00 ,$6.93 ,General Fund,0
Couch,89474,COUNTY CLERK,7/20/2015,$1.00 ,$0.02 ,0.23,$0.23 ,$0.23 ,Successful,7/27/2015,,92897,,,3647801910,"$3,000 ",$0.00 ,$0.77 ,General Fund,0
Desk,89475,WATER SERVICES,7/20/2015,$32.00 ,$0.74 ,0.23,$7.36 ,$7.36 ,Successful,8/3/2015,,WS-92912,,,3648339589,"$3,000 ",$0.00 ,$24.64 ,Enterprise,0
Ritter Exam Light,89476,HEALTH,7/20/2015,$18.00 ,$0.41 ,0.23,$4.14 ,$4.14 ,Successful,7/23/2015,,92543,,,3647507941,"$3,000 ",$0.00 ,$13.86 ,General Fund,0
Pedicure Stool,89477,SCHOOL BOARD WAREHOUSE,7/20/2015,$103.00 ,$2.37 ,0.23,$23.69 ,$23.69 ,Successful,7/20/2015,70010072,SBS-7397B,,,3647308507,"$3,000 ",$0.00 ,$79.31 ,Enterprise,0
2 Nail Dryers,89478,SCHOOL BOARD WAREHOUSE,7/20/2015,$52.00 ,$1.20 ,0.23,$11.96 ,$11.96 ,Successful,7/20/2015,,SBS-7398,,,3647308515,"$3,000 ",$0.00 ,$40.04 ,Enterprise,0
District Market Wall Decor,89506,SURPLUS WAREHOUSE,7/22/2015,$5.00 ,$0.12 ,0.23,$1.15 ,$1.15 ,Successful,7/23/2015,,94489,,,3647526362,"$3,000 ",$0.00 ,$3.85 ,General Fund,0
Chair,89507,SURPLUS WAREHOUSE,7/22/2015,$10.00 ,$0.23 ,0.23,$2.30 ,$2.30 ,Successful,7/22/2015,,94491,,,3647458846,"$3,000 ",$0.00 ,$7.70 ,General Fund,0
APC Battery,89508,SURPLUS WAREHOUSE,7/22/2015,$32.00 ,$0.74 ,0.23,$7.36 ,$7.36 ,Successful,7/30/2015,,94490,,,3648069327,"$3,000 ",$0.00 ,$24.64 ,General Fund,0
2 Dell Computers,89509,SURPLUS WAREHOUSE,7/22/2015,$50.00 ,$1.15 ,0.23,$11.50 ,$11.50 ,Successful,7/23/2015,,"94492, 94493",,,3647521900,"$3,000 ",$0.00 ,$38.50 ,General Fund,0
"Dell 17"" Flat Screen Monitor",89510,SURPLUS WAREHOUSE,7/22/2015,$16.00 ,$0.37 ,0.23,$3.68 ,$3.68 ,Successful,8/27/2015,,94795,,,3650248466,"$3,000 ",$0.00 ,$12.32 ,General Fund,0
"Dell 17"" Flat Screen Monitor",89511,SURPLUS WAREHOUSE,7/22/2015,$17.00 ,$0.39 ,0.23,$3.91 ,$3.91 ,Successful,8/27/2015,,94796,,,3650248479,"$3,000 ",$0.00 ,$13.09 ,General Fund,0
"Dell 17"" Flat Screen Monitor",89512,SURPLUS WAREHOUSE,7/22/2015,$17.00 ,$0.39 ,0.23,$3.91 ,$3.91 ,Successful,8/27/2015,,94797,,,3650248485,"$3,000 ",$0.00 ,$13.09 ,General Fund,0
"Dell 17"" Flat Screen Monitor",89513,SURPLUS WAREHOUSE,7/22/2015,$17.00 ,$0.39 ,0.23,$3.91 ,$3.91 ,Successful,8/27/2015,,94798,,,3650248496,"$3,000 ",$0.00 ,$13.09 ,General Fund,0
Dell Laptop,89515,ITS,7/22/2015,$182.50 ,$0.00 ,0.23,$41.98 ,$41.98 ,Successful,7/23/2015,,94446,,,Cashiers Check,"$3,000 ",$0.00 ,$140.53 ,General Fund,0
Dell Laptop,89516,ITS,7/22/2015,$136.51 ,$0.00 ,0.23,$31.40 ,$31.40 ,Successful,7/23/2015,,94447,,,Cashiers Check,"$3,000 ",$0.00 ,$105.11 ,General Fund,0
Dell Laptop,89517,ITS,7/22/2015,$125.50 ,$0.00 ,0.23,$28.87 ,$28.87 ,Successful,7/23/2015,,94448,,,Cashiers Check,"$3,000 ",$0.00 ,$96.63 ,General Fund,0
Dell Laptop,89518,ITS,7/22/2015,$132.50 ,$0.00 ,0.23,$30.48 ,$30.48 ,Successful,7/23/2015,,94449,,,Cashiers Check,"$3,000 ",$0.00 ,$102.03 ,General Fund,0
Dell Laptop,89519,ITS,7/22/2015,$121.50 ,$0.00 ,0.23,$27.95 ,$27.95 ,Successful,7/23/2015,,94445,,,Cashiers Check,"$3,000 ",$0.00 ,$93.56 ,General Fund,0
Book Case,89526,WATER SERVICES,7/22/2015,$47.00 ,$1.08 ,0.23,$10.81 ,$10.81 ,Successful,7/22/2015,,WS-94542,,,3647464259,"$3,000 ",$0.00 ,$36.19 ,Enterprise,0
Book Case,89527,WATER SERVICES,7/22/2015,$96.00 ,$2.21 ,0.23,$22.08 ,$22.08 ,Successful,7/28/2015,,WS-94543,,,3647881258,"$3,000 ",$0.00 ,$73.92 ,Enterprise,0
2001 International Fire Truck,89529,OFM-FIRE,7/22/2015,"$2,525.00 ",$0.00 ,0.23,$580.75 ,$580.75 ,Successful,7/23/2015,220992,,09F 4220,,Cashiers Check,"$3,000 ",$0.00 ,"$1,944.25 ",Enterprise,0
2000 Hurst Tandem Trailer,89530,OFM-WATER SERVICES,7/22/2015,"$3,085.00 ",$0.00 ,0.23,$709.55 ,$709.55 ,Successful,7/29/2015,220760,,30F 4211,,Cashiers Check,"$3,000 ",$0.00 ,"$2,375.45 ",Enterprise,0
2000 Hurst Tandem Trailer,89531,OFM-WATER SERVICES,7/22/2015,"$1,041.00 ",$23.94 ,0.23,$239.43 ,$239.43 ,Successful,7/23/2015,220757,,30F 4208,,3647536261,"$3,000 ",$0.00 ,$801.57 ,Enterprise,0
Cres-Cor Warmer,89532,SCHOOL BOARD WAREHOUSE,7/22/2015,$130.00 ,$2.99 ,0.23,$29.90 ,$29.90 ,Successful,7/22/2015,,SBS-7232,,,3647471764,"$3,000 ",$0.00 ,$100.10 ,Enterprise,0
Victory Freezer,89533,SCHOOL BOARD WAREHOUSE,7/22/2015,$155.05 ,$3.57 ,0.23,$35.66 ,$35.66 ,Successful,7/27/2015,,SBS-7509,,,3647795115,"$3,000 ",$0.00 ,$119.39 ,Enterprise,0
Cosmetology Items,89534,SCHOOL BOARD WAREHOUSE,7/22/2015,$249.00 ,$5.73 ,0.23,$57.27 ,$57.27 ,Successful,7/29/2015,,SBS-7440,,,3647935031,"$3,000 ",$0.00 ,$191.73 ,Enterprise,0
Dell Laptop,89535,SURPLUS WAREHOUSE,7/23/2015,$13.01 ,$0.00 ,0.23,$2.99 ,$2.99 ,Successful,7/23/2015,,94846,,,Cashiers Check,"$3,000 ",$0.00 ,$10.02 ,General Fund,0
5 Ice Scoops,89536,SURPLUS WAREHOUSE,7/23/2015,$32.00 ,$0.74 ,0.23,$7.36 ,$7.36 ,Successful,8/12/2015,,94843,,,3649076183,"$3,000 ",$0.00 ,$24.64 ,General Fund,0
"2 Dell 17"" Flat Screen Monitors",89537,SURPLUS WAREHOUSE,7/23/2015,$42.00 ,$0.97 ,0.23,$9.66 ,$9.66 ,Successful,7/23/2015,,"94844, 94845",,,3647524305,"$3,000 ",$0.00 ,$32.34 ,General Fund,0
